store_url,state,address,city,city_url,store_id,lat,long,Amerigas,Western Union,Cart Calculator,DG Finds,FedEX,Rug Doctor,Redbox,Fresh Produce,DG Delivery,Random Audit Message,DG Market/pOpshelf
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/19079,ga,2779 Lakewood Ave,atlanta,"Atlanta, GA 30315-5810",19079,33.697217,-84.408791,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/8143,ga,4465 Campbellton Rd Sw,atlanta,"Atlanta, GA 30331-6500",8143,33.69702,-84.534446,0,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/13836,ga,3509 Mlk Jr,atlanta,"Atlanta, GA 30331-4006",13836,33.758248,-84.502795,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/22316,ga,2750 Donald Lee Hollowell Pkwy,atlanta,"Atlanta, GA 30318-6056",22316,33.7778,-84.4774,0,1,1,1,0,1,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/19011,ga,2690 Metropolitan Pkwy Sw,atlanta,"Atlanta, GA 30315-7902",19011,33.681701,-84.407473,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/21743,ga,4837 Roosevelt Hwy,atlanta,"Atlanta, GA 30349-2419",21743,33.5997,-84.547,1,1,1,1,0,1,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/8589,ga,1241 A Moreland Ave S E,atlanta,"Atlanta, GA 30316-3183",8589,33.720391,-84.350509,0,1,1,1,0,1,0,0,1,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/19081,ga,3349 Buford Hwy Ne,atlanta,"Atlanta, GA 30329-7300",19081,33.842424,-84.324859,0,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/19080,ga,2975 Headland Blvd Ste B,atlanta,"Atlanta, GA 30311",19080,33.68955,-84.486361,0,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/19003,ga,2310 Martin Luther King Jr Dr,atlanta,"Atlanta, GA 30310-1037",19003,33.751518,-84.46609,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/17866,ga,3300 Royal South Pkwy,atlanta,"Atlanta, GA 30349-3617",17866,33.5962,-84.498,1,0,0,0,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/atlanta/21822,ga,881 Peachtree St Ne Unit C,atlanta,"Atlanta, GA 30309-3910",21822,33.778551,-84.384247,0,1,1,0,0,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/attapulgus/10046,ga,448 N Griffin Ave,attapulgus,"Attapulgus, GA 39815-2532",10046,30.774242,-84.487761,1,1,1,1,0,0,0,0,0,0,0
